,country_name,year,FDI4,control_corrupcion,gobierno_eficacia,estabilidad_politica,calidad_regulatoria,estado_derecho,voz_rendicion,tiempo_negocios,hdi,v2x_polyarchy,v2cacamps,v2caviol,v2cagenmob,v2x_regime,v2x_corr,v2x_rule,v2xcl_prpty,e_gdp,e_miinflat,economic_freedom
163,Algeria,1997,260000000.0,,,,,,,,0.624,0.32,-0.697,2.616,1.622,Electoral Autocracy,0.596,0.317,0.678,25565.545,5.7,54.9
164,Algeria,1998,606600000.0,-0.916649281978607,-0.883071959018707,-1.87890470027924,-0.881358742713928,-1.19836211204529,-1.24434244632721,,0.633,0.314,-0.697,2.616,1.622,Electoral Autocracy,0.596,0.317,0.678,26462.032,4.95,55.8
165,Algeria,1999,291600000.0,,,,,,,,0.641,0.327,-0.785,2.369,1.102,Electoral Autocracy,0.655,0.307,0.678,27938.507,2.6,57.2
166,Algeria,2000,280100000.0,-0.987298190593719,-1.01074934005737,-1.43257737159729,-0.710209369659424,-1.24584436416626,-1.11005222797394,,0.649,0.326,-0.97,1.321,0.975,Electoral Autocracy,0.667,0.239,0.678,29749.586,0.3,56.8
167,Algeria,2001,1113105540.9,,,,,,,,0.655,0.326,-0.97,1.483,2.484,Electoral Autocracy,0.667,0.239,0.678,30992.288,4.2,57.3
168,Algeria,2002,1064960000.0,-0.928754985332489,-0.614207327365875,-1.63456511497498,-0.574951589107513,-0.636733174324036,-1.04466021060944,,0.664,0.329,-1.157,0.747,1.508,Electoral Autocracy,0.667,0.239,0.678,32599.255,1.4,61.0
169,Algeria,2003,637853027.0,-0.715244472026825,-0.670340299606323,-1.75440907478333,-0.481900811195374,-0.605380773544312,-1.07671809196472,25.0,0.67,0.335,-1.157,0.11,1.508,Electoral Autocracy,0.667,0.239,0.678,34932.163,2.583,57.7
170,Algeria,2004,884749028.0,-0.699272692203522,-0.553408741950989,-1.35918843746185,-0.441777735948563,-0.616287350654602,-0.802059054374695,24.0,0.678,0.336,-1.157,0.11,1.017,Electoral Autocracy,0.667,0.239,0.678,36846.888,3.562,58.1
171,Algeria,2005,1155999999.99995,-0.466420471668243,-0.4386146068573,-0.913666009902954,-0.341526746749878,-0.773644506931305,-0.715685963630676,22.0,0.685,0.337,-1.157,0.11,1.017,Electoral Autocracy,0.667,0.24,0.678,39640.617,1.64,53.2
172,Algeria,2006,1841000000.00008,-0.564962565898895,-0.43114972114563,-1.1264134645462,-0.500463128089905,-0.775204539299011,-0.916875541210175,22.0,0.69,0.337,-1.157,-0.166,1.017,Electoral Autocracy,0.667,0.24,0.678,41348.111,2.326,55.7
173,Algeria,2007,1686736539.70385,-0.592309474945068,-0.53074586391449,-1.15058553218842,-0.52258163690567,-0.791886448860168,-0.984122395515442,22.0,0.697,0.333,-1.157,-0.166,1.017,Electoral Autocracy,0.667,0.24,0.678,42725.806,3.56,55.4
174,Algeria,2008,2638607033.75183,-0.633444845676422,-0.596755087375641,-1.09584629535675,-0.62473601102829,-0.767772257328033,-0.979712247848511,22.0,0.705,0.33,-1.157,-0.166,1.017,Electoral Autocracy,0.667,0.24,0.678,43937.428,4.862,56.21896109
175,Algeria,2009,2746930734.16534,-0.614938259124756,-0.529050767421722,-1.19691348075867,-0.964235186576843,-0.82556688785553,-1.03841888904572,22.0,0.714,0.328,-1.157,-0.166,1.017,Electoral Autocracy,0.667,0.24,0.678,43717.069,5.74,56.64386219
176,Algeria,2010,2300369124.15828,-0.552147269248962,-0.388126194477081,-1.25936758518219,-1.10480070114136,-0.816793382167816,-1.02233076095581,22.0,0.721,0.325,-1.157,-0.225,1.186,Electoral Autocracy,0.684,0.241,0.678,46140.01,5.503,56.9
177,Algeria,2011,2571237024.68517,-0.572699666023254,-0.514732301235199,-1.36056065559387,-1.21237993240356,-0.845334827899933,-1.00412118434906,22.0,0.727,0.328,-1.157,-0.225,1.72,Electoral Autocracy,0.684,0.241,0.678,47836.784,,52.4
178,Algeria,2012,1500402452.8635,-0.521544516086578,-0.444745928049088,-1.32504332065582,-1.32038903236389,-0.812617719173431,-0.906026601791382,22.0,0.729,0.327,-1.157,-0.491,1.319,Electoral Autocracy,0.684,0.253,0.678,48749.782,,51.0
179,Algeria,2013,1691886707.50796,-0.472622781991959,-0.428817510604858,-1.20237147808075,-1.13844060897827,-0.693158984184265,-0.893353223800659,22.0,0.731,0.327,-1.157,0.161,1.319,Electoral Autocracy,0.656,0.253,0.705,49195.1,,49.6
180,Algeria,2014,1502206170.55838,-0.61265641450882,-0.336888343095779,-1.19053518772125,-1.30188941955566,-0.804205596446991,-0.813357710838318,20.0,0.735,0.326,-1.157,-0.376,1.49,Electoral Autocracy,0.656,0.258,0.705,50255.791,,50.8
181,Algeria,2015,-537792920.921856,-0.616887092590332,-0.37799397110939,-1.0901597738266,-1.23323774337769,-0.927119016647339,-0.847575545310974,18.0,0.74,0.326,-0.992,-0.62,1.3,Electoral Autocracy,0.656,0.258,0.768,50631.973,,48.9
182,Algeria,2016,1638263953.77737,-0.652786314487457,-0.430877894163132,-1.09752571582794,-1.23002624511719,-0.906229853630066,-0.861592352390289,18.0,0.743,0.308,-0.992,-0.62,1.3,Electoral Autocracy,0.647,0.283,0.768,51142.666,,50.1
183,Algeria,2017,1230243450.87889,-0.576397895812988,-0.506708323955536,-0.915799140930176,-1.25940835475922,-0.91266143321991,-0.902943968772888,18.0,0.744,0.308,-0.992,-0.62,1.716,Electoral Autocracy,0.666,0.237,0.761,51327.933,,46.5
184,Algeria,2018,1466116068.03412,-0.637313365936279,-0.457864254713058,-0.836119592189789,-1.32996296882629,-0.793038606643677,-0.999710500240326,18.0,0.745,0.306,-0.992,-0.62,1.716,Electoral Autocracy,0.68,0.242,0.761,52066.169,,44.7
185,Algeria,2019,1381200049.59264,-0.63569438457489,-0.54141891002655,-1.04434263706207,-1.3732773065567,-0.848534941673279,-1.05352377891541,18.0,0.748,0.287,-0.701,-1.352,3.822,Electoral Autocracy,0.666,0.216,0.761,52143.253,,46.2
186,Algeria,2020,1143918159.62919,-0.645068347454071,-0.544885635375977,-0.840253829956055,-1.33929824829102,-0.793100297451019,-1.08801770210266,,0.736,0.279,-0.79,-1.484,0.692,Electoral Autocracy,0.689,0.248,0.761,,,46.9
187,Algeria,2021,869151161.725393,-0.614184439182281,-0.620759844779968,-0.876465022563934,-1.17087244987488,-0.816039979457855,-1.00951933860779,,0.745,0.281,-0.79,-0.93,-0.785,Electoral Autocracy,0.696,0.238,0.761,,,49.7
188,Algeria,2022,75197017.9246171,,,,,,,,,0.281,-1.074,-0.93,-1.132,Electoral Autocracy,0.699,0.227,0.761,,,45.8
189,Angola,1960,,,,,,,,,,0.009,1.645,-0.133,-2.415,Closed Autocracy,0.26,0.325,0.022,1177.628,-0.99,
190,Angola,1961,,,,,,,,,,0.009,1.645,1.001,-0.049,Closed Autocracy,0.26,0.325,0.022,1251.011,2.0,
191,Angola,1962,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1319.602,5.882,
192,Angola,1963,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1403.531,8.62,
193,Angola,1964,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1496.115,11.357,
194,Angola,1965,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1593.67,14.094,
195,Angola,1966,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1699.549,16.832,
196,Angola,1967,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1824.682,19.569,
197,Angola,1968,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.325,0.022,1991.19,22.306,
198,Angola,1969,,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.351,0.034,2235.212,25.044,
199,Angola,1970,2399999.9,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.351,0.034,2640.749,27.781,
200,Angola,1971,1860000.0,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.351,0.034,2873.905,30.518,
201,Angola,1972,2160000.0,,,,,,,,,0.009,1.854,1.304,-1.19,Closed Autocracy,0.26,0.351,0.034,2989.467,33.256,
202,Angola,1973,7540000.0,,,,,,,,,0.022,1.854,1.304,-0.09,Closed Autocracy,0.26,0.351,0.034,3139.758,35.993,
203,Angola,1974,6690000.0,,,,,,,,,0.022,1.854,1.304,-0.09,Closed Autocracy,0.256,0.351,0.034,3122.943,38.73,
204,Angola,1975,50000.0,,,,,,,,,0.073,2.572,2.756,1.706,Closed Autocracy,0.407,0.25,0.072,2946.866,41.468,
205,Angola,1976,-1169999.9,,,,,,,,,0.074,2.572,2.756,2.078,Closed Autocracy,0.407,0.258,0.104,2807.91,44.205,
206,Angola,1977,,,,,,,,,,0.073,2.572,2.756,1.14,Closed Autocracy,0.407,0.258,0.104,2796.523,46.942,
207,Angola,1978,1870000.0,,,,,,,,,0.073,2.572,3.377,1.14,Closed Autocracy,0.418,0.249,0.104,2749.552,49.68,
208,Angola,1979,2000000.0,,,,,,,,,0.073,2.572,3.377,1.14,Closed Autocracy,0.443,0.243,0.104,2798.239,52.417,
209,Angola,1980,37420000.0,,,,,,,,,0.074,2.572,3.377,1.14,Closed Autocracy,0.541,0.22,0.104,2869.824,55.154,
210,Angola,1981,49049999.9,,,,,,,,,0.074,2.572,3.377,1.14,Closed Autocracy,0.541,0.22,0.104,2854.574,57.892,
211,Angola,1982,115810000.0,,,,,,,,,0.074,2.572,3.377,1.14,Closed Autocracy,0.549,0.21,0.104,2866.944,60.629,
212,Angola,1983,104330000.0,,,,,,,,,0.074,2.572,3.377,1.14,Closed Autocracy,0.549,0.21,0.104,2908.571,63.366,
213,Angola,1984,67140000.0,,,,,,,,,0.074,2.572,3.377,0.884,Closed Autocracy,0.549,0.21,0.104,3000.56,66.104,
214,Angola,1985,278000000.0,,,,,,,,,0.074,2.572,3.377,0.884,Closed Autocracy,0.549,0.21,0.104,3055.927,68.841,
215,Angola,1986,234000000.0,,,,,,,,,0.074,2.572,3.377,0.196,Closed Autocracy,0.549,0.21,0.104,3016.028,71.578,
216,Angola,1987,119000000.0,,,,,,,,,0.074,2.572,3.377,0.196,Closed Autocracy,0.597,0.201,0.104,3166.652,74.316,
217,Angola,1988,131000000.0,,,,,,,,,0.074,2.572,3.377,0.196,Closed Autocracy,0.62,0.189,0.104,3301.107,77.053,
218,Angola,1989,200000000.0,,,,,,,,,0.074,2.572,3.377,0.196,Closed Autocracy,0.62,0.189,0.104,3421.603,79.79,
219,Angola,1990,-334800000.0,,,,,,,,,0.076,2.572,3.377,0.196,Closed Autocracy,0.62,0.223,0.165,3567.256,82.528,
220,Angola,1991,664500000.0,,,,,,,,,0.083,2.572,3.377,1.004,Closed Autocracy,0.685,0.231,0.165,3529.173,85.265,
221,Angola,1992,287956000.0,,,,,,,,,0.15,2.572,2.394,1.004,Electoral Autocracy,0.776,0.184,0.225,3460.506,299.097,
222,Angola,1993,302100000.0,,,,,,,,,0.158,1.513,2.394,1.11,Closed Autocracy,0.798,0.174,0.225,3069.24,1379.476,
223,Angola,1994,170300000.0,,,,,,,,,0.158,1.513,2.394,1.11,Closed Autocracy,0.798,0.174,0.225,3100.31,949.771,
224,Angola,1995,472427000.0,,,,,,,,,0.158,1.513,2.394,1.11,Closed Autocracy,0.813,0.174,0.225,3352.027,2672.23,27.4
225,Angola,1996,180559000.0,-1.1677018404007,-0.859939992427826,-2.06191730499268,-1.41534507274628,-1.63046932220459,-1.57816350460052,,,0.158,1.513,2.394,1.11,Closed Autocracy,0.813,0.174,0.225,3817.567,4146.01,24.4
226,Angola,1997,411660000.0,,,,,,,,,0.158,1.513,2.394,1.11,Closed Autocracy,0.813,0.174,0.225,4056.436,221.492,24.2
227,Angola,1998,1113970000.0,-1.1804506778717,-1.05510711669922,-2.31805849075317,-1.44526171684265,-1.52733862400055,-1.41187870502472,,,0.158,1.513,2.394,1.11,Closed Autocracy,0.813,0.174,0.225,4276.242,107.429,24.9
228,Angola,1999,2471460000.0,,,,,,,,0.364,0.158,1.513,2.394,0.304,Closed Autocracy,0.813,0.174,0.225,4370.031,248.248,23.7
229,Angola,2000,878620000.0,-1.197514295578,-1.07503414154053,-2.03817391395569,-1.50704801082611,-1.60150170326233,-1.45806467533112,,0.375,0.158,1.513,2.394,0.517,Closed Autocracy,0.813,0.178,0.225,4366.747,325.029,24.3
230,Angola,2001,2145470000.0,,,,,,,,0.386,0.16,1.513,2.394,0.517,Closed Autocracy,0.813,0.178,0.32,4572.993,152.586,
231,Angola,2002,1743504000.0,-1.15549266338348,-1.13215708732605,-1.5761798620224,-1.29413509368896,-1.63334381580353,-1.23877906799316,,0.403,0.163,1.513,1.15,-0.415,Closed Autocracy,0.845,0.146,0.547,5092.379,108.893,
232,Angola,2003,3576971780.0,-1.33546328544617,-1.12620854377747,-1.0073858499527,-1.18746745586395,-1.48285591602325,-1.27261531352997,83.0,0.42,0.173,-0.218,0.109,-0.689,Closed Autocracy,0.868,0.121,0.57,5501.34,98.342,
233,Angola,2004,2197227820.0,-1.37756884098053,-1.33465933799744,-1.0631206035614,-1.22671353816986,-1.52091634273529,-1.28547978401184,83.0,0.433,0.175,-0.218,0.109,-0.689,Closed Autocracy,0.868,0.121,0.57,6273.672,43.559,
234,Angola,2005,-1303836930.0,-1.32318198680878,-1.10631906986237,-0.885178327560425,-1.24003624916077,-1.46479499340057,-1.23471939563751,83.0,0.447,0.176,-0.218,0.109,-0.689,Closed Autocracy,0.868,0.121,0.57,7375.75,22.961,
235,Angola,2006,-37714860.0,-1.24103772640228,-1.38151121139526,-0.539453446865082,-1.15621566772461,-1.31127274036407,-1.25208795070648,83.0,0.459,0.176,-0.218,0.109,-0.689,Closed Autocracy,0.868,0.121,0.57,8750.286,13.305,43.5
236,Angola,2007,-893342152.0,-1.30749356746674,-1.20961427688599,-0.666658759117126,-1.07531261444092,-1.3751335144043,-1.18531394004822,83.0,0.475,0.176,-0.218,0.109,-0.459,Closed Autocracy,0.868,0.121,0.57,10035.648,12.249,44.7
237,Angola,2008,1678971010.0,-1.30876457691193,-1.0645045042038,-0.361787378787994,-1.10149598121643,-1.37856388092041,-1.11934685707092,68.0,0.486,0.189,-0.218,0.109,-0.459,Closed Autocracy,0.868,0.121,0.57,11227.887,12.465,46.90259511
238,Angola,2009,2205298180.0,-1.39776611328125,-0.947048008441925,-0.34759184718132,-1.05952525138855,-1.23628926277161,-1.12613534927368,68.0,0.5,0.222,-0.218,0.109,-0.602,Closed Autocracy,0.868,0.124,0.57,11535.193,13.721,47.02606914
239,Angola,2010,-3227211182.45,-1.33247494697571,-1.14209020137787,-0.226182341575623,-1.06021749973297,-1.27295327186584,-1.12052512168884,66.0,0.51,0.222,-0.218,0.109,-0.602,Electoral Autocracy,0.868,0.125,0.595,12808.053,13.342,48.4
240,Angola,2011,-3023770965.83688,-1.36746907234192,-1.19798719882965,-0.369237810373306,-1.10753154754639,-1.27705323696136,-1.12547838687897,66.0,0.526,0.311,-0.218,0.109,-0.602,Electoral Autocracy,0.868,0.125,0.595,14367.972,,46.2
241,Angola,2012,-1464627990.88284,-1.30240142345428,-0.990929543972015,-0.389322549104691,-0.990437567234039,-1.30477690696716,-1.07624673843384,66.0,0.541,0.307,-0.218,0.109,-0.448,Electoral Autocracy,0.868,0.125,0.595,15617.872,,46.7
242,Angola,2013,-7120017424.4614,-1.33687472343445,-1.24662971496582,-0.39123347401619,-1.0416704416275,-1.29079580307007,-1.1138436794281,66.0,0.552,0.309,-0.218,0.109,-0.589,Electoral Autocracy,0.857,0.132,0.595,16607.162,,47.3
243,Angola,2014,3657514667.49327,-1.45779824256897,-1.05508363246918,-0.333232045173645,-0.860683441162109,-1.07478952407837,-1.14523017406464,66.0,0.563,0.309,-0.218,0.109,-0.487,Electoral Autocracy,0.857,0.132,0.595,17386.863,,47.7
244,Angola,2015,10028215162.6394,-1.40926957130432,-0.893182992935181,-0.500897765159607,-0.84234482049942,-1.01380097866058,-1.17708706855774,36.0,0.582,0.309,-0.218,0.109,-0.487,Electoral Autocracy,0.857,0.132,0.595,17449.371,,47.9
245,Angola,2016,-179517618.92,-1.46787941455841,-0.936142444610596,-0.315898835659027,-0.957892835140228,-0.991231739521027,-1.14029264450073,36.0,0.596,0.309,-0.218,0.109,-0.487,Electoral Autocracy,0.857,0.132,0.595,17239.806,,48.9
246,Angola,2017,-7397295409.18991,-1.42805349826813,-0.919977068901062,-0.380449026823044,-1.02622818946838,-1.02607727050781,-1.09807455539703,36.0,0.597,0.323,-0.632,-0.004,-0.351,Electoral Autocracy,0.692,0.257,0.568,17099.938,,48.5
247,Angola,2018,-6456076413.12033,-1.18050146102905,-0.978714644908905,-0.335691750049591,-0.785790085792542,-0.986207544803619,-0.906310200691223,36.0,0.595,0.366,-0.632,-0.004,-0.191,Electoral Autocracy,0.588,0.335,0.568,16997.019,,48.6
248,Angola,2019,-4098478747.63755,-1.07811367511749,-1.08401024341583,-0.358524978160858,-0.820471882820129,-0.993774950504303,-0.783404350280762,36.0,0.595,0.365,-0.632,-0.004,-0.191,Electoral Autocracy,0.546,0.335,0.568,16911.415,,50.6
249,Angola,2020,-1866468113.07454,-0.953371167182922,-1.20352840423584,-0.514614641666412,-0.841778457164764,-0.913334012031555,-0.802130937576294,,0.59,0.349,-0.423,0.161,-0.508,Electoral Autocracy,0.579,0.343,0.568,,,52.2
250,Angola,2021,-4355116552.71589,-0.655345797538757,-1.05936896800995,-0.710836231708527,-0.66263210773468,-0.952415645122528,-0.840915977954865,,0.586,0.342,-0.458,-0.312,-0.316,Electoral Autocracy,0.522,0.367,0.568,,,54.2
251,Angola,2022,-6142248848.19647,,,,,,,,,0.344,-0.458,-0.285,-0.019,Electoral Autocracy,0.516,0.375,0.568,,,52.6
252,Argentina,1960,,,,,,,,,,0.485,2.218,1.966,1.581,Electoral Autocracy,0.209,0.681,0.812,12523.825,12.259,
253,Argentina,1961,,,,,,,,,,0.486,2.218,2.375,2.055,Electoral Autocracy,0.209,0.697,0.812,12966.022,18.005,
254,Argentina,1962,,,,,,,,,,0.271,2.218,2.375,2.055,Electoral Autocracy,0.235,0.669,0.812,13066.203,34.723,
255,Argentina,1963,,,,,,,,,,0.303,2.218,2.375,1.572,Electoral Autocracy,0.147,0.748,0.812,13041.705,15.725,
256,Argentina,1964,,,,,,,,,,0.512,2.218,2.375,1.572,Electoral Democracy,0.126,0.783,0.812,13879.789,22.078,
257,Argentina,1965,,,,,,,,,,0.517,2.218,2.375,2.074,Electoral Democracy,0.126,0.783,0.812,15010.955,28.484,
258,Argentina,1966,,,,,,,,,,0.225,2.218,2.375,2.074,Electoral Autocracy,0.185,0.602,0.812,15503.445,31.67,
259,Argentina,1967,,,,,,,,,,0.103,2.218,2.375,2.074,Closed Autocracy,0.34,0.365,0.812,16119.178,29.398,
260,Argentina,1968,,,,,,,,,,0.105,2.218,2.375,1.579,Closed Autocracy,0.34,0.365,0.812,16910.218,16.11,
261,Argentina,1969,,,,,,,,,,0.105,2.218,2.375,1.579,Closed Autocracy,0.34,0.365,0.812,17955.19,7.649,
262,Argentina,1970,89769999.9,,,,,,,,,0.105,2.218,2.375,1.579,Closed Autocracy,0.34,0.365,0.812,18747.234,13.55,
263,Argentina,1971,125670000.0,,,,,,,,,0.113,2.218,2.375,1.579,Closed Autocracy,0.34,0.365,0.812,19615.434,34.78,
264,Argentina,1972,71719999.9,,,,,,,,,0.124,2.218,2.375,1.579,Closed Autocracy,0.34,0.365,0.812,20306.89,58.412,
265,Argentina,1973,100250000.0,,,,,,,,,0.336,2.218,2.375,1.579,Electoral Autocracy,0.313,0.445,0.812,21216.819,61.206,
266,Argentina,1974,17920000.0,,,,,,,,,0.571,2.218,2.375,1.579,Electoral Democracy,0.319,0.463,0.812,22047.018,23.465,
267,Argentina,1975,55590000.0,,,,,,,,,0.537,2.218,2.375,-0.881,Electoral Democracy,0.313,0.469,0.812,22106.603,182.9,
268,Argentina,1976,244680000.0,,,,,,,,,0.135,2.218,2.597,-1.31,Electoral Autocracy,0.34,0.208,0.779,22321.929,444.0,
269,Argentina,1977,144000000.0,,,,,,,,,0.071,2.218,2.597,-1.31,Closed Autocracy,0.374,0.204,0.779,22953.659,176.0,
270,Argentina,1978,250000000.0,,,,,,,,,0.071,2.218,2.597,-1.31,Closed Autocracy,0.374,0.204,0.779,23017.716,175.5,
271,Argentina,1979,206000000.0,,,,,,,,,0.071,2.218,2.597,-1.31,Closed Autocracy,0.374,0.204,0.779,23953.316,159.518,
272,Argentina,1980,678000000.0,,,,,,,,,0.071,2.218,1.282,-1.31,Closed Autocracy,0.374,0.2,0.779,24592.514,100.764,
273,Argentina,1981,837000000.0,,,,,,,,,0.071,2.218,0.9,-1.31,Closed Autocracy,0.374,0.2,0.779,24277.711,104.477,
274,Argentina,1982,227000000.0,,,,,,,,,0.074,2.218,0.9,-1.31,Closed Autocracy,0.374,0.2,0.779,24355.67,164.779,
275,Argentina,1983,185000000.0,,,,,,,,,0.195,2.051,0.873,1.439,Electoral Autocracy,0.26,0.529,0.828,25147.122,343.8,
276,Argentina,1984,268000000.0,,,,,,,,,0.836,-0.323,-1.313,0.723,Electoral Democracy,0.329,0.79,0.868,25805.62,626.734,
277,Argentina,1985,919000000.0,,,,,,,,,0.835,-0.323,-1.313,0.723,Electoral Democracy,0.329,0.79,0.868,25576.849,672.182,
278,Argentina,1986,574000000.0,,,,,,,,,0.829,-0.323,-1.313,0.723,Electoral Democracy,0.329,0.79,0.868,26872.59,90.09,
279,Argentina,1987,-19000000.0,,,,,,,,,0.839,-0.323,-1.313,1.237,Electoral Democracy,0.329,0.79,0.868,27817.814,131.335,
280,Argentina,1988,1147000000.0,,,,,,,,,0.84,-0.323,-1.313,1.237,Electoral Democracy,0.329,0.79,0.868,28208.628,342.954,
281,Argentina,1989,1028000000.0,,,,,,,,,0.834,-0.323,-0.175,0.71,Electoral Democracy,0.341,0.767,0.868,27843.728,3079.455,
282,Argentina,1990,1836000000.0,,,,,,,,0.723,0.828,0.021,-1.206,0.71,Electoral Democracy,0.522,0.527,0.868,29149.183,2313.963,
283,Argentina,1991,2439000000.0,,,,,,,,0.73,0.831,0.021,-1.206,0.71,Electoral Democracy,0.522,0.526,0.868,32186.718,171.672,
284,Argentina,1992,4430977523.08014,,,,,,,,0.735,0.836,0.021,-1.206,0.71,Electoral Democracy,0.522,0.526,0.868,35913.692,24.9,
285,Argentina,1993,2793085410.09827,,,,,,,,0.739,0.835,0.021,-1.206,0.71,Electoral Democracy,0.522,0.526,0.868,39444.334,18.512,
286,Argentina,1994,3634931878.26435,,,,,,,,0.744,0.839,0.021,-1.206,0.71,Electoral Democracy,0.522,0.526,0.868,42611.354,4.177,
287,Argentina,1995,5609423403.56467,,,,,,,,0.745,0.835,0.021,-1.206,0.71,Electoral Democracy,0.522,0.551,0.868,44588.631,3.376,68.0
288,Argentina,1996,6948536686.64725,-0.101317152380943,0.165690049529076,0.111376881599426,0.518067419528961,0.0755526423454285,0.39190337061882,,0.751,0.829,0.021,-1.206,0.71,Electoral Democracy,0.522,0.551,0.868,48448.875,0.156,74.7
289,Argentina,1997,9160272052.4446,,,,,,,,0.756,0.829,0.021,-1.206,0.71,Electoral Democracy,0.522,0.551,0.868,51318.85,0.529,73.3
290,Argentina,1998,7290657132.08156,-0.20348159968853,0.328712493181229,-0.134649589657784,0.521346211433411,-0.0388815775513649,0.308850228786469,,0.762,0.833,0.021,-1.206,0.71,Electoral Democracy,0.522,0.551,0.868,52451.113,0.925,70.9
291,Argentina,1999,23987696389.6428,,,,,,,,0.773,0.832,0.021,-1.206,0.71,Electoral Democracy,0.522,0.558,0.868,51153.126,-1.167,70.6
292,Argentina,2000,10418314339.1428,-0.172407656908035,-0.0280386935919523,0.0958238765597343,0.182292386889458,-0.214404493570328,0.418346971273422,,0.779,0.84,0.021,-1.206,1.173,Electoral Democracy,0.403,0.667,0.868,50292.059,-0.939,70.0
293,Argentina,2001,2166136829.76399,,,,,,,,0.784,0.84,0.021,-1.206,3.045,Electoral Democracy,0.403,0.672,0.922,47854.374,-1.065,68.6
294,Argentina,2002,2148910000.0,-0.417055726051331,-0.228479072451591,-0.776545405387878,-0.880716562271118,-0.761098086833954,0.260062754154205,,0.785,0.832,0.021,-1.206,2.047,Electoral Democracy,0.42,0.65,0.922,45242.915,25.869,65.7
295,Argentina,2003,1652010000.0,-0.479976803064346,-0.0327457562088966,-0.359838128089905,-0.691475629806519,-0.777115821838379,0.349125266075134,65.5,0.793,0.813,0.404,-1.206,1.812,Electoral Democracy,0.447,0.639,0.922,47013.749,13.443,56.3
296,Argentina,2004,4124710000.0,-0.414409548044205,0.0173355247825384,-0.610934913158417,-0.698035299777985,-0.767380177974701,0.362040877342224,29.5,0.798,0.808,0.404,-1.206,1.812,Electoral Democracy,0.447,0.645,0.922,50853.103,4.416,53.9
297,Argentina,2005,5265250000.0,-0.377738356590271,-0.100426144897938,-0.0417749434709549,-0.525074362754822,-0.557991087436676,0.269231617450714,29.5,0.802,0.806,0.874,-1.206,1.812,Electoral Democracy,0.447,0.641,0.922,54973.434,9.642,51.7
298,Argentina,2006,5537347786.19331,-0.33123853802681,-0.0361093543469906,0.00196776282973588,-0.61456698179245,-0.57701563835144,0.403436541557312,29.5,0.814,0.796,0.874,-1.206,1.812,Electoral Democracy,0.447,0.641,0.922,59257.063,10.898,53.4
299,Argentina,2007,6473157762.12915,-0.372122079133987,-0.0116778211668134,0.0977966338396072,-0.635693550109863,-0.60147225856781,0.448621332645416,29.5,0.817,0.795,0.874,-1.206,1.812,Electoral Democracy,0.447,0.631,0.922,64004.278,8.83,54.0
300,Argentina,2008,9725553129.52469,-0.434875011444092,-0.124616414308548,-0.0877556875348091,-0.702629446983337,-0.699731647968292,0.358895927667618,30.0,0.825,0.79,0.874,-1.206,1.812,Electoral Democracy,0.447,0.619,0.922,67044.691,8.585,54.15389211
